,text,tag,senti_polarity
1497, 有了希望，人就会产生激情，并可以义无反顾地为之而付出代价；在这样的过程中，才能真正体会到人生的意义。什么是人生？人生就是永不休止的奋斗。只有选定了目标并在奋斗中感到自己的努力没有虚掷，这样的生活才是充实的，精神也会永远年轻。,励志,positive
1498, 打乒乓球预防近视：打乒乓球对于增强睫状肌的收缩功能很有益，并对恢复视力有效。这是因为打乒乓球时，眼睛以兵乓球为目标，不停地远近、上下调节和运动，不断使睫状肌放松与收缩，眼外肌也不停地活动，可促进眼球组织的血液供应和代谢，因而能行之有效地改善睫状肌的功能。,励志,positive
1499, 喜欢在路上的感觉，这是每一个跑者的最质朴表达。在空旷望不到头的路上奔跑，自由自在，想停就停，想走就走，向着目标前进，不在乎终点，在乎的是沿途的风景和欣赏风景的心情。你可以在跑步中找到速度、活力、激情、独立、合作和美丽。,励志,positive
1500, 【四管齐下增强宝宝智力】人类的智商可分为遗传性智商与后天结晶智商两种。这两种智商都可以通过四管齐下的做法来增强。这4种做法是：1.改变儿童的饮食习惯；2.为儿童营造一个具启发性与刺激感官的环境；3.增强孩子的情绪智商；4.引导孩子制定一个目标、启发他们进行创意思考。,励志,positive
1501, 现在人很潇洒，不是为了简单的衣食住行而打拼，基本都是为了更高的目标，为了更好地生活而迷茫，费尽苦心的追求更美好的梦而苦恼，因为都不愿像父辈那样，糊里糊涂的过一辈子。只为了填饱肚子，只为了养家糊口，只为了三亩地。一头牛，孩子老婆热炕头，就欣喜若狂。,励志,positive
1502, 【智言慧语】所谓做事就是做人，指的是在处理事情的过程中，前期判断、实施过程与最终结果都要注入你个人的态度、经验与能力，通过对各种局面、各种关系的分析、预测，谨慎处理好其中最有价值、最有影响力的部分，并对次要部分进行关怀，让事件的结果在符合预期目标的同时，更焕发出强烈的你个人的风格与魅力。,励志,positive
1503, 越是危机越是一种转机，越是低谷越容易迎来高潮。生活的担子再重，也压不垮强者的腰。只要欲望别太高，目标总能到达。只要追求的路不偏，真情不难寻找。世界本应是不平中持续着平衡，给你泪雨的时候，也会给你欢笑。只要性命是种生生不息，灵魂终会把奇迹创造。,励志,positive
1504, 所有聪明睿智的人，都朝着同一目标努力，一切伟大的意志，也都遵从同一原则：我们要善良，要保持青春，要真诚。,励志,positive
1505, 人很大的兴趣就是感觉一步一步地往自己设定的目标方向去努力。,励志,positive
1506, 【智言慧语】有时候，心里装的东西太多，即使不想表现出来，也会在不经意间流露出来。小时侯，幸福是一件东西，拥有就幸福；长大后，幸福是一个目标，达到就幸福；成熟后，发现幸福原来是一种心态，领悟就幸福。,励志,positive
1507, 努力并不意味着放弃乐趣，生活是一个有意思的过程，在为目标努力的过程中，学会幽默，忍耐，与爱，是人生中最重要的一课。,励志,positive
1508, 【目标第一，行动第二】有目标的人在奔跑，没目标的人在流浪，因为不知道要去哪里；有目标的人在感恩，没目标的人在报怨，因为觉得全世界都欠你的；有目标的人睡不着，没目标的人睡不醒，因为不知道起来去干嘛；有目标的人内心安宁，没目标的人内心茫然，因为在大海里航行必须有指南针。,励志,positive
1509, 因为动力不足，厌学，成为许多学生具有的通病。就多数学生的普遍状况来分析，没有在一个个阶段目标的达到中尝到学习的乐趣与收获，感觉学习太累太苦，占原因的很大一部分。但这只是表面原因，本质的原因则是，责任意识的淡漠，信念的若即若离，刻苦精神的缺乏。,励志,positive
1510, 我是一个古怪的女孩，从小被目为天才，除了发展我的天才外别无生存的目标。然而，当童年的狂想逐渐褪色的时候，我发现我除了天才的梦之外一无所有——所有的只是天才的乖僻缺点。世人原谅瓦格涅的疏狂，可是他们不会原谅我——出自张爱玲的散文《天才梦》,励志,positive
1511, 【分解思维】分解思维是一种独特的创新思维方法，其原理就是化大为小、化整为零，把大目标分解万小目标，然后进行累计得出总与，以达到创新目标。在创新思维培育中，运用分解思维往往取到曲径通幽之效。实际上是一种牺牲表面保全实质的做法。,励志,positive
1512, 迈向目标，却又想要逃，努力面对无情的世界。,励志,positive
1513, 与其规定自己一定要成为一个什么样的人，获得什么东西，不如磨练自己做一个努力的人。可以说，做一个努力的人，是人生最切实际的目标，也是人生最大的意义所在。,励志,positive
1514, 有一点很重要，大家必须做一个事情是自己非常喜欢的、非常热爱的。在这种前提之下，你才会有绝对的自己的原动力，而且为了自己的目标去不断地努力、奋斗。,励志,positive
1515, 我向着我的目标，做每个阶段我认为最正确的选择与努力，这样就足够了，至于结果成败，不过分追究。,励志,positive
1516," 【找强大对手作目标】①找个强大对手作目标，既可以看到自己明天影子,又可以看到今天存在差距；②找个强大对手作目标，可以激励自己努力奋进,激励自己参与博弈、战胜对手的欲望；③找个强大对手作目标,可以减少自己走出的弯路。一个人价值,要靠对手强弱来体现。",励志,positive
1517, 一个人的志向越远大，他的上进心就越强，求知欲就越烈，而奋斗也就更为努力。伟大的毅力只为伟大的目标而产生。高昂的志气，代表了一个人的生命动力，体现了一个人的灵魂。,励志,positive
1518, 【智言慧语】到河岸是我们的目标，这是人人看清的事情。难的是如何搭桥，如何造船，或者学会游泳。在根本不会游泳的情况下奋不顾身地跳入水中，除了泛起一阵泡沫和带来滑稽的悲壮以外，什么结果也没有。,励志,positive
1519, 女生，不论什么时候，都请有自己的目标和努力。,励志,positive
1520, 自由，会排除干扰而专心朝着自己的目标去努力的耕耘。,励志,positive
1521, 二十岁的男人是侦查机，四处找找目标，三十岁的男人是战斗机，经久耐用，四十岁的男人是轰炸机，一炮搞定，五十岁的男人是滑翔机，越飞越低，六十岁的男人是手扶拖拉机，七十岁的男人欠费停机。,励志,positive
1522, 【一句话的故事】别的孩子还在爬，母亲就逼迫他走。别的孩子刚会走时，母亲又催促他奔跑。别的孩子停下时，他却没有停下的时间，他必须不停地跑，去追逐母亲替他立下的宏伟目标。终于有一天，他停下了，年轻的生命停下了奔跑的脚步，他的母亲才幡然悔悟:生命中若没有停歇的间隙，一旦停下来也许就是永恒。,励志,positive
1523, 对目标的追求要量力而行，着眼于自己的努力，而不要一心只想结果。,励志,positive
1524, 小时候，幸福是一件东西，拥有就幸福；长大后，幸福是一个目标，达到就幸福；成熟后，发现幸福原来是一种感悟，领悟到了就幸福。放开胸怀，感恩世界；用心呵护，感恩家人。最后发现，其实幸福原来如此简单。,励志,positive
1525, 但凡有了目标，就比常人多付出十倍、甚至百倍的努力去达成。,励志,positive
1526, 【促进视觉发育】其实在使用筷子夹食物之前，离不开眼睛的视觉定位，即两眼注视同一目标，再将它们分别所得的物像融合成一个单一具三维空间完整的像。这一过程看似简单，但需要两眼外肌的平衡协调，视网膜黄斑中心凹有共同的视觉方向，以及大脑皮层中枢对成像的完善的融合机制，绝非一日之功。,励志,positive
1527, 你必须培养一些爱好，不要空洞遥远的目标而是实在甚至庸俗的吃喝拉撒。你必须一觉醒来很清楚至少今天还能干什么。去楼下最辣的粉店吃早饭，去给窗台上的盆栽浇水，去追一集刚更新的新番，去找一个知心老友唠嗑。你必须积攒这种微小的期待与快乐，这样才不会被遥不可及的梦与无法掌控的爱给拖垮。,励志,positive
